quant,block,chunks,positions,method,candidate_temperature,candidate_top_p,sampler_js,sampler_tv,sampler_support_jaccard
Q4_K_XL,2,2,63,frozen-temperature,0.795,0.95,0.0039606236604168,0.02718923217247403,0.9446961463230886
Q4_K_XL,2,2,63,same-settings,0.8,0.95,0.004156889668333211,0.027570428267594368,0.938258933956449
Q4_K_XL,3,3,63,frozen-joint,0.78125,0.9575,0.00668912940281665,0.03774503083337867,0.9042667096653807
Q4_K_XL,3,3,63,frozen-temperature,0.795,0.95,0.0068427766784138625,0.03825581450724885,0.9076078500955349
Q4_K_XL,3,3,63,same-settings,0.8,0.95,0.00693356774891505,0.038582345337740014,0.9050603604590315
Q4_K_XL,4,4,63,frozen-joint,0.78125,0.9575,0.006170709430801845,0.038278755184913436,0.9108613258036279
Q4_K_XL,4,4,63,frozen-temperature,0.795,0.95,0.0060078792407044345,0.03774201175168393,0.9209003124128595
Q4_K_XL,4,4,63,same-settings,0.8,0.95,0.00590275411885823,0.03754673046725137,0.9252287551319069
Q4_K_XL,5,5,63,frozen-joint,0.78125,0.9575,0.0036838071232306816,0.027288196785818963,0.933152682478321
Q4_K_XL,5,5,63,frozen-temperature,0.795,0.95,0.003571691348158296,0.026658482598288666,0.933004108268597
Q4_K_XL,5,5,63,same-settings,0.8,0.95,0.003436447673713759,0.02644692151437676,0.9386227669930841
Q4_K_XL,6,6,63,frozen-joint,0.78125,0.9575,0.004692125214552064,0.039515299515591726,0.9146269749258806
Q4_K_XL,6,6,63,frozen-temperature,0.795,0.95,0.004845837123289201,0.039697355738589686,0.9203328034347559
Q4_K_XL,6,6,63,same-settings,0.8,0.95,0.005039933065529026,0.04010832252069598,0.908527873760522
Q4_K_XL,7,7,63,frozen-joint,0.78125,0.9575,0.004399184612714361,0.03423732678805079,0.9200302290974985
Q4_K_XL,7,7,63,frozen-temperature,0.795,0.95,0.004709314212613251,0.03443183009290979,0.9149751333003653
Q4_K_XL,7,7,63,same-settings,0.8,0.95,0.004683740741004133,0.03431627447051661,0.9143863908724394
Q4_K_XL,8,8,63,frozen-joint,0.78125,0.9575,0.003972246075078609,0.036121547843019165,0.9425450811505233
Q4_K_XL,8,8,63,frozen-temperature,0.795,0.95,0.003856447200849375,0.035954764970238244,0.9478113051452841
Q4_K_XL,8,8,63,same-settings,0.8,0.95,0.0037766762883014358,0.035884056787287434,0.9513867907506863
Q4_K_XL,9,9,63,frozen-joint,0.78125,0.9575,0.0046902712053870635,0.035904895854256456,0.9213564754451461
Q4_K_XL,9,9,63,frozen-temperature,0.795,0.95,0.0047017302907382446,0.0352522801785242,0.9235637474858134
Q4_K_XL,9,9,63,same-settings,0.8,0.95,0.004676262185389604,0.03510246378561807,0.9239468293892693
Q4_K_XL,10,10,63,frozen-joint,0.78125,0.9575,0.004874088721523535,0.04271923651593545,0.9045523642835511
Q4_K_XL,10,10,63,frozen-temperature,0.795,0.95,0.004629627109684478,0.04157546410957972,0.9179599766738035
Q4_K_XL,10,10,63,same-settings,0.8,0.95,0.004811075151381027,0.04156658757064077,0.913121005092886
Q4_K_XL,11,11,63,frozen-joint,0.78125,0.9575,0.00642276915309522,0.046717849072246326,0.8782731156645299
Q4_K_XL,11,11,63,frozen-temperature,0.795,0.95,0.006019109250730022,0.04558181956351277,0.8923970475404325
Q4_K_XL,11,11,63,same-settings,0.8,0.95,0.0060769287486018295,0.0457869583947791,0.8903544118187162
