source,trial,calibration_contexts,method,kl,js,tv,top1_flip,top10_overlap,fitted_scale
micro-lm:Q4,2,4,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,2,4,temperature,0.024377837777137756,0.006027825642377138,0.0851854681968689,0.15625,0.9072250000000002,0.9996714879617336
micro-lm:Q4,2,4,temperature+rank,0.0254897708508282,0.006293253992381409,0.08701949508791378,0.15625,0.9072250000000002,
micro-lm:Q4,2,4,isotonic,0.0825599804520607,0.019016645848751068,0.13891443610191345,0.24575,0.9033000000000002,
micro-lm:Q4,2,4,temperature+token-bias,0.018906932324171066,0.004694721661508083,0.0749930739402771,0.139,0.9176250000000002,
micro-lm:Q4,2,4,temperature+token-bias+PCA,0.020022617653012276,0.004970965441316366,0.07697000354528427,0.13925,0.9150250000000001,
micro-lm:Q4,2,8,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,2,8,temperature,0.024364814162254333,0.006025488954037428,0.08517146855592728,0.15625,0.9072250000000002,0.9988834259127758
micro-lm:Q4,2,8,temperature+rank,0.024974143411935705,0.006178304116657589,0.0867581270377635,0.15625,0.9072250000000002,
micro-lm:Q4,2,8,isotonic,0.047253936529159546,0.01141810230910778,0.11271700263023376,0.20725,0.9056250000000002,
micro-lm:Q4,2,8,temperature+token-bias,0.016187388449907303,0.004029521252959967,0.0694163590669632,0.1265,0.9229250000000002,
micro-lm:Q4,2,8,temperature+token-bias+PCA,0.0173677708953619,0.004330064170062542,0.07176919281482697,0.1385,0.9204000000000002,
micro-lm:Q4,2,16,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,2,16,temperature,0.024383991956710815,0.006028959061950445,0.08519264310598373,0.15625,0.9072250000000002,1.0000166413474905
micro-lm:Q4,2,16,temperature+rank,0.02467755274451241,0.006095203706247879,0.08578648103399943,0.15625,0.9072250000000002,
micro-lm:Q4,2,16,isotonic,0.0437295064330101,0.010592842474579811,0.10855204612016678,0.1825,0.9056500000000001,
micro-lm:Q4,2,16,temperature+token-bias,0.015641022473573685,0.0038994534406811,0.06862887740135193,0.125,0.9246500000000001,
micro-lm:Q4,2,16,temperature+token-bias+PCA,0.01526529248803854,0.003803406609222293,0.06715800613164902,0.126,0.924525,
micro-lm:Q4,2,32,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,2,32,temperature,0.02434518001973629,0.006022196728736162,0.08515265583992004,0.15625,0.9072250000000002,0.9974852676329662
micro-lm:Q4,2,32,temperature+rank,0.02452303805764255,0.006066353815560793,0.08562888553380835,0.15725,0.9072250000000002,
micro-lm:Q4,2,32,isotonic,0.040068142116069794,0.009747258387506008,0.1043386310338974,0.16075,0.9064250000000001,
micro-lm:Q4,2,32,temperature+token-bias,0.014252929948270321,0.003557472489774227,0.06549391150474548,0.1195,0.9267750000000001,
micro-lm:Q4,2,32,temperature+token-bias+PCA,0.01411392167210579,0.003513936884701252,0.06499738246202469,0.12075,0.9281750000000002,
micro-lm:Q4,2,64,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,2,64,temperature,0.024311386048793793,0.006019544322043657,0.08515293896198273,0.15625,0.9072250000000002,0.9923435140262613
micro-lm:Q4,2,64,temperature+rank,0.024377049397026042,0.006036211635125783,0.0853708820706373,0.15525,0.9072250000000002,
micro-lm:Q4,2,64,isotonic,0.025896446779370308,0.0064130667597055435,0.08819948136806488,0.16475,0.9071000000000001,
micro-lm:Q4,2,64,temperature+token-bias,0.013677545823156834,0.0034133032895624638,0.06409132480621338,0.1175,0.9282250000000002,
micro-lm:Q4,2,64,temperature+token-bias+PCA,0.0130795668810606,0.0032620043493807316,0.06235995516180992,0.11225,0.9288500000000002,
micro-lm:Q4,3,2,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,3,2,temperature,0.02572128176689148,0.006409014575183392,0.08829737454652786,0.15625,0.9072250000000002,0.957303045545508
micro-lm:Q4,3,2,temperature+rank,0.035826695886495875,0.008925842109194004,0.10934807875269849,0.312,0.9070500000000001,
micro-lm:Q4,3,2,isotonic,0.06150469183921814,0.014699905179440975,0.12702876329421997,0.183,0.8971750000000002,
micro-lm:Q4,3,2,temperature+token-bias,0.02082841284573078,0.005206012167036533,0.07956892997026443,0.13525,0.9151750000000002,
micro-lm:Q4,3,2,temperature+token-bias+PCA,0.02082841284573078,0.005206011701375246,0.07956893742084503,0.13525,0.9151750000000002,
micro-lm:Q4,3,4,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,3,4,temperature,0.024464866146445274,0.0060448553413152695,0.08529960364103317,0.15625,0.9072250000000002,1.0036400776018484
micro-lm:Q4,3,4,temperature+rank,0.0257872181659519,0.006365780008550893,0.08743448342874248,0.17575,0.9068750000000002,
micro-lm:Q4,3,4,isotonic,0.05682120472192764,0.013528610579669476,0.12163523584604263,0.20725,0.9045000000000002,
micro-lm:Q4,3,4,temperature+token-bias,0.018259158357977867,0.004532600287348032,0.07374981790781021,0.133,0.9178250000000001,
micro-lm:Q4,3,4,temperature+token-bias+PCA,0.02043883129954338,0.005059699062258005,0.07740281522274017,0.13025,0.9115500000000002,
micro-lm:Q4,3,8,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,3,8,temperature,0.024396054446697235,0.006050284951925278,0.08543051034212112,0.15625,0.9072250000000002,0.9834761066025026
micro-lm:Q4,3,8,temperature+rank,0.024638930456528495,0.006117058352747164,0.08595469842696314,0.158,0.9072250000000002,
micro-lm:Q4,3,8,isotonic,0.053482215851545334,0.012707346118986607,0.11595198512077332,0.20525,0.906275,
micro-lm:Q4,3,8,temperature+token-bias,0.015645630657672882,0.0039047456812113523,0.06857306510210037,0.12475,0.9218500000000002,
micro-lm:Q4,3,8,temperature+token-bias+PCA,0.019756980240345,0.004953090567141771,0.07732227444648743,0.1295,0.9140750000000002,
micro-lm:Q4,3,16,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,3,16,temperature,0.024397628381848335,0.006050764117389917,0.08543470501899719,0.15625,0.9072250000000002,0.9833967651475337
micro-lm:Q4,3,16,temperature+rank,0.024495875943191067,0.006076043349144992,0.08551371942898438,0.15625,0.9072250000000002,
micro-lm:Q4,3,16,isotonic,0.0413963757455349,0.010049255564808846,0.10550979524850845,0.1775,0.9062250000000002,
micro-lm:Q4,3,16,temperature+token-bias,0.014571987092494965,0.0036422463599592447,0.06623078882694244,0.12175,0.9253250000000002,
micro-lm:Q4,3,16,temperature+token-bias+PCA,0.016741689294576645,0.004183128476142883,0.07071977853775024,0.125,0.9213000000000002,
micro-lm:Q4,3,32,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,3,32,temperature,0.02431485801935196,0.006022671703249216,0.08518412709236145,0.15625,0.9072250000000002,0.9902865502732663
micro-lm:Q4,3,32,temperature+rank,0.02470678015271184,0.006116308255132896,0.08575682322088553,0.15625,0.9072250000000002,
micro-lm:Q4,3,32,isotonic,0.040716588497161865,0.009895486757159233,0.10439635068178177,0.17825,0.9068000000000002,
micro-lm:Q4,3,32,temperature+token-bias,0.01376187615096569,0.003435334423556924,0.0643097311258316,0.1175,0.9267250000000001,
micro-lm:Q4,3,32,temperature+token-bias+PCA,0.014439728111028671,0.003602387383580208,0.0652749091386795,0.12,0.9259500000000002,
micro-lm:Q4,3,64,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,3,64,temperature,0.024311339482665062,0.00601962860673666,0.08515392243862152,0.15625,0.9072250000000002,0.9922558437646981
micro-lm:Q4,3,64,temperature+rank,0.024334286966903988,0.006023656671905055,0.08515729335741526,0.152,0.9072250000000002,
micro-lm:Q4,3,64,isotonic,0.026446998119354248,0.006552817299962044,0.089586041867733,0.17175,0.9064500000000002,
micro-lm:Q4,3,64,temperature+token-bias,0.013472490943968296,0.0033634130377322435,0.06355521827936172,0.11525,0.9282250000000002,
micro-lm:Q4,3,64,temperature+token-bias+PCA,0.01313494611531496,0.003277429612353444,0.0622788704931736,0.1105,0.9305000000000001,
micro-lm:Q4,4,2,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,4,2,temperature,0.02672208473086357,0.006557020824402571,0.08919825404882431,0.15625,0.9072250000000002,1.0383577409328826
micro-lm:Q4,4,2,temperature+rank,0.02964715659772941,0.007267233624024388,0.09526087527083311,0.15625,0.9072500000000002,
micro-lm:Q4,4,2,isotonic,0.02878584899008274,0.007125999312847853,0.09313131868839264,0.15775,0.9050000000000002,
micro-lm:Q4,4,2,temperature+token-bias,0.022335289046168327,0.005508397240191698,0.08137932419776917,0.1445,0.9130250000000001,
micro-lm:Q4,4,2,temperature+token-bias+PCA,0.022335289046168327,0.005508397240191698,0.08137932419776917,0.1445,0.9130250000000001,
micro-lm:Q4,4,4,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,4,4,temperature,0.024381713941693306,0.006045898422598839,0.0853920429944992,0.15625,0.9072250000000002,0.984233120837289
micro-lm:Q4,4,4,temperature+rank,0.025299484163649303,0.006270076781054767,0.08664971677036445,0.15625,0.9072250000000002,
micro-lm:Q4,4,4,isotonic,0.029630260542035103,0.007331217639148235,0.0945189893245697,0.1695,0.9032750000000002,
micro-lm:Q4,4,4,temperature+token-bias,0.01785888336598873,0.004449379164725542,0.0735839381814003,0.135,0.9198250000000001,
micro-lm:Q4,4,4,temperature+token-bias+PCA,0.01900787651538849,0.004742331802845001,0.07561181485652924,0.139,0.9164250000000002,
micro-lm:Q4,4,8,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,4,8,temperature,0.024327890947461128,0.006028143223375082,0.0852334275841713,0.15625,0.9072250000000002,0.9882501268320769
micro-lm:Q4,4,8,temperature+rank,0.024906243073030743,0.006168339983310062,0.08590961623869298,0.156,0.9072250000000002,
micro-lm:Q4,4,8,isotonic,0.027474693953990936,0.006801939569413662,0.0904427245259285,0.16825,0.9068500000000002,
micro-lm:Q4,4,8,temperature+token-bias,0.016024673357605934,0.003997988998889923,0.06943951547145844,0.12925,0.9228000000000002,
micro-lm:Q4,4,8,temperature+token-bias+PCA,0.018745003268122673,0.004685520194470882,0.07525593787431717,0.133,0.9191750000000002,
micro-lm:Q4,4,16,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,4,16,temperature,0.02431298792362213,0.006018920801579952,0.08514478802680969,0.15625,0.9072250000000002,0.9932641202434679
micro-lm:Q4,4,16,temperature+rank,0.024562728125286735,0.006082013527450581,0.08527415195294569,0.15225,0.9072250000000002,
micro-lm:Q4,4,16,isotonic,0.026556801050901413,0.006581524852663279,0.08907312899827957,0.16275,0.9071000000000001,
micro-lm:Q4,4,16,temperature+token-bias,0.014826184138655663,0.0037002896424382925,0.06655653566122055,0.12025,0.9264500000000001,
micro-lm:Q4,4,16,temperature+token-bias+PCA,0.015778517350554466,0.003935351502150297,0.06839456409215927,0.12275,0.92375,
micro-lm:Q4,4,32,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,4,32,temperature,0.024489475414156914,0.006077682599425316,0.08566334843635559,0.15625,0.9072250000000002,0.9796312782220626
micro-lm:Q4,4,32,temperature+rank,0.024720161460788495,0.006140628698497805,0.08615459988804955,0.15725,0.9072250000000002,
micro-lm:Q4,4,32,isotonic,0.026396678760647774,0.006545041222125292,0.08885078877210617,0.1595,0.9070250000000001,
micro-lm:Q4,4,32,temperature+token-bias,0.013916128315031528,0.003479330101981759,0.06464067101478577,0.1175,0.9279250000000002,
micro-lm:Q4,4,32,temperature+token-bias+PCA,0.013937868177890778,0.003484542714431882,0.06430278718471527,0.12025,0.9258000000000002,
micro-lm:Q4,4,64,identity,0.02438368648290634,0.006028903182595968,0.08519229292869568,0.15625,0.9072250000000002,
micro-lm:Q4,4,64,temperature,0.024352746084332466,0.00603672256693244,0.08531007170677185,0.15625,0.9072250000000002,0.9860494907008552
micro-lm:Q4,4,64,temperature+rank,0.024421033831469166,0.006055136087853419,0.08547776987842161,0.15625,0.9072250000000002,
micro-lm:Q4,4,64,isotonic,0.02603950910270214,0.006450548768043518,0.08817131072282791,0.15825,0.9069000000000002,
micro-lm:Q4,4,64,temperature+token-bias,0.01357627660036087,0.0033906579483300447,0.0638006255030632,0.118,0.92875,
micro-lm:Q4,4,64,temperature+token-bias+PCA,0.01277533546090126,0.0031863560434430838,0.06151178851723671,0.11225,0.9289250000000001,
micro-lm:Q4:OOD-uniform,0,16,identity,0.025701766833662987,0.006364869885146618,0.08651600033044815,0.14266666666666666,0.9101,
micro-lm:Q4:OOD-uniform,0,16,temperature,0.02522454410791397,0.006272848229855299,0.08614867925643921,0.14266666666666666,0.9100833333333334,
micro-lm:Q4:OOD-uniform,0,16,temperature+rank,0.026835600391134376,0.006709505722809417,0.09005822775657704,0.152,0.9100833333333334,
micro-lm:Q4:OOD-uniform,0,16,isotonic,0.0437636598944664,0.01094187144190073,0.1101653203368187,0.15383333333333332,0.9078333333333335,
micro-lm:Q4:OOD-uniform,0,16,temperature+token-bias,0.01930907741189003,0.004823680501431227,0.07603295147418976,0.12583333333333332,0.9219,
micro-lm:Q4:OOD-uniform,0,16,temperature+token-bias+PCA,0.023311400786042213,0.005812060087919235,0.08298738300800323,0.1405,0.9148666666666668,
micro-lm:Q4:OOD-uniform,0,64,identity,0.025701766833662987,0.006364869885146618,0.08651600033044815,0.14266666666666666,0.9101,
micro-lm:Q4:OOD-uniform,0,64,temperature,0.02533407136797905,0.006290524732321501,0.08616030216217041,0.14266666666666666,0.9100833333333334,
micro-lm:Q4:OOD-uniform,0,64,temperature+rank,0.025561277171391766,0.00634874001842916,0.0866119458086422,0.14,0.9100833333333334,
micro-lm:Q4:OOD-uniform,0,64,isotonic,0.02789563685655594,0.006904375273734331,0.09068866074085236,0.14366666666666666,0.9091499999999999,
micro-lm:Q4:OOD-uniform,0,64,temperature+token-bias,0.018716245889663696,0.004672165494412184,0.07473218441009521,0.12516666666666668,0.92275,
micro-lm:Q4:OOD-uniform,0,64,temperature+token-bias+PCA,0.019747860729694366,0.00492623308673501,0.07656766474246979,0.129,0.9207333333333336,
micro-lm:Q4:OOD-uniform,1,16,identity,0.025701766833662987,0.006364869885146618,0.08651600033044815,0.14266666666666666,0.9101,
micro-lm:Q4:OOD-uniform,1,16,temperature,0.026990503072738647,0.006649150047451258,0.08826446533203125,0.14266666666666666,0.9100833333333334,
micro-lm:Q4:OOD-uniform,1,16,temperature+rank,0.027457741023847685,0.006755080277868411,0.08903432044399248,0.14033333333333334,0.9100833333333334,
micro-lm:Q4:OOD-uniform,1,16,isotonic,0.035289544612169266,0.008793316781520844,0.10168090462684631,0.14516666666666667,0.9078833333333334,
micro-lm:Q4:OOD-uniform,1,16,temperature+token-bias,0.021280843764543533,0.00528376642614603,0.0791609063744545,0.13,0.9196166666666667,
micro-lm:Q4:OOD-uniform,1,16,temperature+token-bias+PCA,0.02557206153869629,0.006321310065686703,0.08609850704669952,0.139,0.9125500000000002,
micro-lm:Q4:OOD-uniform,1,64,identity,0.025701766833662987,0.006364869885146618,0.08651600033044815,0.14266666666666666,0.9101,
micro-lm:Q4:OOD-uniform,1,64,temperature,0.02545878104865551,0.006314603146165609,0.08625679463148117,0.14266666666666666,0.9100833333333334,
micro-lm:Q4:OOD-uniform,1,64,temperature+rank,0.025871694846012427,0.0064062204832740334,0.08682294684097572,0.14416666666666667,0.9100833333333334,
micro-lm:Q4:OOD-uniform,1,64,isotonic,0.02771742269396782,0.006858070380985737,0.09039247781038284,0.14166666666666666,0.9091,
micro-lm:Q4:OOD-uniform,1,64,temperature+token-bias,0.01897008717060089,0.004729399923235178,0.07510222494602203,0.12466666666666666,0.9217333333333336,
micro-lm:Q4:OOD-uniform,1,64,temperature+token-bias+PCA,0.021069325506687164,0.005251539405435324,0.0790816992521286,0.13116666666666665,0.9185,
micro-lm:Q4:OOD-uniform,2,16,identity,0.025701766833662987,0.006364869885146618,0.08651600033044815,0.14266666666666666,0.9101,
micro-lm:Q4:OOD-uniform,2,16,temperature,0.025408904999494553,0.006304743234068155,0.08621340990066528,0.14266666666666666,0.9100833333333334,
micro-lm:Q4:OOD-uniform,2,16,temperature+rank,0.025996680160040454,0.006455881802158379,0.08736407402192413,0.15283333333333332,0.9100833333333334,
micro-lm:Q4:OOD-uniform,2,16,isotonic,0.029452133923768997,0.0073352959007024765,0.09266222268342972,0.14183333333333334,0.9081833333333333,
micro-lm:Q4:OOD-uniform,2,16,temperature+token-bias,0.019263941794633865,0.004800992552191019,0.07539162039756775,0.125,0.9217000000000001,
micro-lm:Q4:OOD-uniform,2,16,temperature+token-bias+PCA,0.022703176364302635,0.005648019257932901,0.08151151239871979,0.13366666666666666,0.9157833333333335,
micro-lm:Q4:OOD-uniform,2,64,identity,0.025701766833662987,0.006364869885146618,0.08651600033044815,0.14266666666666666,0.9101,
micro-lm:Q4:OOD-uniform,2,64,temperature,0.0254152100533247,0.006305975373834372,0.0862187072634697,0.14266666666666666,0.9100833333333334,
micro-lm:Q4:OOD-uniform,2,64,temperature+rank,0.025513745142854545,0.006325974234368888,0.08632980933655422,0.14016666666666666,0.9100833333333334,
micro-lm:Q4:OOD-uniform,2,64,isotonic,0.027965281158685684,0.006940866354852915,0.09062395989894867,0.14233333333333334,0.9093666666666668,
micro-lm:Q4:OOD-uniform,2,64,temperature+token-bias,0.018642904236912727,0.004651580937206745,0.07449585199356079,0.12516666666666668,0.9225000000000001,
micro-lm:Q4:OOD-uniform,2,64,temperature+token-bias+PCA,0.02033800631761551,0.00507373409345746,0.07773495465517044,0.132,0.9205833333333333,
micro-lm:Q4:OOD-uniform,3,16,identity,0.025701766833662987,0.006364869885146618,0.08651600033044815,0.14266666666666666,0.9101,
micro-lm:Q4:OOD-uniform,3,16,temperature,0.025416431948542595,0.006306215189397335,0.08621973544359207,0.14266666666666666,0.9100833333333334,
micro-lm:Q4:OOD-uniform,3,16,temperature+rank,0.026233743478380225,0.006502689593306399,0.08759579110772427,0.15316666666666667,0.9101500000000001,
micro-lm:Q4:OOD-uniform,3,16,isotonic,0.03206527605652809,0.007954554632306099,0.09781385958194733,0.164,0.9084166666666667,
micro-lm:Q4:OOD-uniform,3,16,temperature+token-bias,0.019932039082050323,0.004978309851139784,0.07722887396812439,0.13083333333333333,0.9210166666666669,
micro-lm:Q4:OOD-uniform,3,16,temperature+token-bias+PCA,0.02678663656115532,0.006685221567749977,0.08904705941677094,0.15183333333333332,0.9108,
micro-lm:Q4:OOD-uniform,3,64,identity,0.025701766833662987,0.006364869885146618,0.08651600033044815,0.14266666666666666,0.9101,
micro-lm:Q4:OOD-uniform,3,64,temperature,0.02524598129093647,0.006275657564401627,0.08613698184490204,0.14266666666666666,0.9100833333333334,
micro-lm:Q4:OOD-uniform,3,64,temperature+rank,0.025348895915458105,0.006299902189733122,0.0863061136510924,0.14333333333333334,0.9100833333333334,
micro-lm:Q4:OOD-uniform,3,64,isotonic,0.02723171003162861,0.006745926104485989,0.08948496729135513,0.14033333333333334,0.9093500000000002,
micro-lm:Q4:OOD-uniform,3,64,temperature+token-bias,0.01884669065475464,0.004709293134510517,0.07508233934640884,0.12533333333333332,0.9221833333333334,
micro-lm:Q4:OOD-uniform,3,64,temperature+token-bias+PCA,0.021236464381217957,0.005314236041158438,0.07947105914354324,0.13316666666666666,0.9194000000000001,
micro-lm:Q4:OOD-uniform,4,16,identity,0.025701766833662987,0.006364869885146618,0.08651600033044815,0.14266666666666666,0.9101,
micro-lm:Q4:OOD-uniform,4,16,temperature,0.025411048904061317,0.006305161863565445,0.08621519804000854,0.14266666666666666,0.9100833333333334,
micro-lm:Q4:OOD-uniform,4,16,temperature+rank,0.02559404896022509,0.006344290944807795,0.08642789686453149,0.13983333333333334,0.9100833333333334,
micro-lm:Q4:OOD-uniform,4,16,isotonic,0.04163806885480881,0.010407812893390656,0.10719279199838638,0.15716666666666668,0.9083666666666668,
micro-lm:Q4:OOD-uniform,4,16,temperature+token-bias,0.01929674856364727,0.00481635145843029,0.07571657001972198,0.12633333333333333,0.92175,
micro-lm:Q4:OOD-uniform,4,16,temperature+token-bias+PCA,0.023247264325618744,0.005771543364971876,0.08275699615478516,0.1425,0.9153833333333335,
micro-lm:Q4:OOD-uniform,4,64,identity,0.025701766833662987,0.006364869885146618,0.08651600033044815,0.14266666666666666,0.9101,
micro-lm:Q4:OOD-uniform,4,64,temperature,0.02545902505517006,0.006314651574939489,0.08625701814889908,0.14266666666666666,0.9100833333333334,
micro-lm:Q4:OOD-uniform,4,64,temperature+rank,0.02583947546725003,0.006401195880635162,0.08680419017196675,0.15116666666666667,0.9100833333333334,
micro-lm:Q4:OOD-uniform,4,64,isotonic,0.027871374040842056,0.006882146932184696,0.09056324511766434,0.13933333333333334,0.9095500000000002,
micro-lm:Q4:OOD-uniform,4,64,temperature+token-bias,0.01877577230334282,0.004686739761382341,0.07489980012178421,0.12516666666666668,0.9221166666666668,
micro-lm:Q4:OOD-uniform,4,64,temperature+token-bias+PCA,0.020660651847720146,0.005156930070370436,0.07840263843536377,0.1345,0.9184666666666669,
micro-lm:Q3,0,2,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,0,2,temperature,0.10791851580142975,0.026675201952457428,0.17602643370628357,0.2565,0.805575,0.830372471370949
micro-lm:Q3,0,2,temperature+rank,0.11113987399850943,0.027301287633480876,0.17742802017513207,0.2565,0.8055500000000001,
micro-lm:Q3,0,2,isotonic,0.13349543511867523,0.032846298068761826,0.19710789620876312,0.26575,0.8001500000000001,
micro-lm:Q3,0,2,temperature+token-bias,0.09103040397167206,0.022547557950019836,0.16195030510425568,0.2375,0.8224250000000001,
micro-lm:Q3,0,2,temperature+token-bias+PCA,0.09103040397167206,0.022547557950019836,0.16195030510425568,0.2375,0.8224250000000001,
micro-lm:Q3,0,4,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,0,4,temperature,0.10599710792303085,0.026084216311573982,0.1733020395040512,0.2565,0.805575,0.8435233185884827
micro-lm:Q3,0,4,temperature+rank,0.10957277542361867,0.026831865421182818,0.17540144526032006,0.2565,0.805475,
micro-lm:Q3,0,4,isotonic,0.1301036924123764,0.03187395632266998,0.19335229694843292,0.2655,0.7986500000000001,
micro-lm:Q3,0,4,temperature+token-bias,0.081914521753788,0.02022341638803482,0.15340851247310638,0.237,0.8290250000000001,
micro-lm:Q3,0,4,temperature+token-bias+PCA,0.0920395478606224,0.02261258289217949,0.16155670583248138,0.23175,0.8193500000000001,
micro-lm:Q3,0,8,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,0,8,temperature,0.10501264780759811,0.025762997567653656,0.17179858684539795,0.2565,0.805575,0.8523323201927523
micro-lm:Q3,0,8,temperature+rank,0.10618876898540458,0.026041254660857868,0.1736564265861445,0.25325,0.805575,
micro-lm:Q3,0,8,isotonic,0.1108720526099205,0.02690916694700718,0.17640671133995056,0.26125,0.8017500000000001,
micro-lm:Q3,0,8,temperature+token-bias,0.0758873000741005,0.018696840852499008,0.14741778373718262,0.226,0.8362500000000002,
micro-lm:Q3,0,8,temperature+token-bias+PCA,0.0948985144495964,0.022732991725206375,0.1618574857711792,0.22725,0.8283250000000001,
micro-lm:Q3,0,16,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,0,16,temperature,0.10373266041278839,0.0252840556204319,0.1694895178079605,0.2565,0.805575,0.8705618514082393
micro-lm:Q3,0,16,temperature+rank,0.10441762318254429,0.02552731400671832,0.1711447612180075,0.253,0.8056000000000001,
micro-lm:Q3,0,16,isotonic,0.10925481468439102,0.026558177545666695,0.17503099143505096,0.26725,0.7998000000000001,
micro-lm:Q3,0,16,temperature+token-bias,0.06963131576776505,0.01708459109067917,0.1415826380252838,0.22325,0.8450750000000001,
micro-lm:Q3,0,16,temperature+token-bias+PCA,0.06933937966823578,0.0169691052287817,0.13954667747020721,0.21,0.8423250000000002,
micro-lm:Q3,0,32,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,0,32,temperature,0.1034674197435379,0.025134872645139694,0.16873615980148315,0.2565,0.805575,0.8798005792798489
micro-lm:Q3,0,32,temperature+rank,0.10360046329122753,0.02524836367755796,0.16968154056502754,0.2675,0.8055500000000002,
micro-lm:Q3,0,32,isotonic,0.10928025841712952,0.026451578363776207,0.17500533163547516,0.2675,0.8026750000000001,
micro-lm:Q3,0,32,temperature+token-bias,0.0677279680967331,0.016605472192168236,0.13977061212062836,0.2195,0.8447,
micro-lm:Q3,0,32,temperature+token-bias+PCA,0.0649694949388504,0.0159207321703434,0.13572920858860016,0.2165,0.8494500000000001,
micro-lm:Q3,0,64,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,0,64,temperature,0.10350710898637772,0.025164538994431496,0.16888637840747833,0.2565,0.805575,0.8776174061075085
micro-lm:Q3,0,64,temperature+rank,0.10367506201708099,0.025226025541495365,0.1691798638544706,0.25725,0.805475,
micro-lm:Q3,0,64,isotonic,0.1063358336687088,0.025610225275158882,0.1707468330860138,0.25975,0.8041500000000001,
micro-lm:Q3,0,64,temperature+token-bias,0.06592068821191788,0.01616871915757656,0.13741658627986908,0.2195,0.848075,
micro-lm:Q3,0,64,temperature+token-bias+PCA,0.05938071385025978,0.014580680988729,0.12979461252689362,0.207,0.8573250000000001,
micro-lm:Q3,1,2,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,1,2,temperature,0.10351251065731049,0.025030432268977165,0.16814029216766357,0.2565,0.805575,0.8923426438546427
micro-lm:Q3,1,2,temperature+rank,0.11921924376496319,0.029038588331536705,0.1852628221948438,0.2565,0.805575,
micro-lm:Q3,1,2,isotonic,0.1419663429260254,0.03468018397688866,0.20227773487567902,0.26825,0.8011750000000001,
micro-lm:Q3,1,2,temperature+token-bias,0.08727088570594788,0.021200062707066536,0.15522500872612,0.23375,0.8208750000000001,
micro-lm:Q3,1,2,temperature+token-bias+PCA,0.08727088570594788,0.021200062707066536,0.15522500872612,0.23375,0.8208750000000001,
micro-lm:Q3,1,4,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,1,4,temperature,0.10348586738109589,0.025149554014205933,0.16881109774112701,0.2565,0.805575,0.8786885361667502
micro-lm:Q3,1,4,temperature+rank,0.10574015390460333,0.025810850880314647,0.1725393484714756,0.26375,0.805575,
micro-lm:Q3,1,4,isotonic,0.12505076825618744,0.03071434795856476,0.1905924379825592,0.2775,0.79895,
micro-lm:Q3,1,4,temperature+token-bias,0.08352983742952347,0.020446406677365303,0.1528082937002182,0.2305,0.8266000000000001,
micro-lm:Q3,1,4,temperature+token-bias+PCA,0.08853454887866974,0.02159133180975914,0.15761776268482208,0.23925,0.8228750000000001,
micro-lm:Q3,1,8,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
