fold,basis,seed,components,identity_kl,baseline_kl,oracle_kl,recovered_from_identity,recovered_from_baseline,js,tv,top1_agreement,top10_overlap
1,gaussian-random,3,32,0.20671004385424532,0.20129327682481188,0.05772302525444473,0.7207536500009346,0.7132391793458566,0.013547419522581268,0.06200622925386602,0.9900793650793651,0.8853174603174604
1,identity,,0,0.20671004385424532,0.20129327682481188,0.20671004385424532,0.0,-0.026909825876339166,0.048020227773725235,0.20122285288533392,0.7857142857142857,0.7589285714285714
1,learned-residual-pca,,1,0.20671004385424532,0.20129327682481188,0.17605801902175716,0.1482851256811759,0.12536562671696827,0.040985291748364974,0.1751176702519256,0.8353174603174603,0.7476190476190475
1,learned-residual-pca,,2,0.20671004385424532,0.20129327682481188,0.1642065415428011,0.20561895067573088,0.18424229495895106,0.038087658024691634,0.16371004700062605,0.8472222222222222,0.7482142857142856
1,learned-residual-pca,,4,0.20671004385424532,0.20129327682481188,0.13569323563383312,0.3435576080206695,0.325892857554658,0.031631723987258956,0.13745938309445904,0.8908730158730159,0.751984126984127
1,learned-residual-pca,,8,0.20671004385424532,0.20129327682481188,0.10638262201321658,0.48535339633410013,0.4715043458416014,0.024460770517141194,0.10943383882273532,0.9146825396825397,0.7779761904761905
1,learned-residual-pca,,16,0.20671004385424532,0.20129327682481188,0.08007528366769502,0.6126202569810424,0.6021959355483811,0.018397160080236,0.08272538514322665,0.9563492063492064,0.8253968253968254
1,learned-residual-pca,,32,0.20671004385424532,0.20129327682481188,0.059740785166831685,0.7109923443828599,0.7032151986932735,0.013589233251895264,0.06165003094020125,0.9801587301587301,0.8837301587301589
1,sign-randomized-pca,0,16,0.20671004385424532,0.20129327682481188,0.08971071632658406,0.5660069793713528,0.5543283027546894,0.02047918236973735,0.08806558504350165,0.9523809523809523,0.8125000000000001
1,sign-randomized-pca,1,16,0.20671004385424532,0.20129327682481188,0.09073559346976293,0.5610489370620902,0.549236840390197,0.020791764559379672,0.08865415637292838,0.9404761904761905,0.8140873015873016
1,sign-randomized-pca,2,16,0.20671004385424532,0.20129327682481188,0.09082851951516341,0.5605993892623422,0.5487751953374348,0.020849872782525338,0.08972652481555185,0.9444444444444444,0.8109126984126985
1,sign-randomized-pca,3,16,0.20671004385424532,0.20129327682481188,0.09013193006846378,0.5639692760550267,0.5522357651969333,0.020516839950101434,0.08766921547556655,0.9523809523809523,0.8113095238095238
1,temperature-token,,0,0.20671004385424532,0.20129327682481188,0.20129327682481188,0.026204662958965397,0.0,0.04634864550367321,0.19708107333424602,0.7876984126984127,0.7569444444444444
1,token-permuted-pca,0,16,0.20671004385424532,0.20129327682481188,0.12971848608147232,0.3724616198478533,0.35557467130723897,0.02981407483381924,0.1258933364029204,0.8809523809523809,0.7797619047619049
1,token-permuted-pca,1,16,0.20671004385424532,0.20129327682481188,0.12078713959808293,0.4156687437827068,0.39994449142379684,0.02810252551081473,0.12383074428693586,0.8948412698412699,0.7781746031746033
1,token-permuted-pca,2,16,0.20671004385424532,0.20129327682481188,0.12393918517894581,0.4004201108566482,0.38428552044084574,0.028831121475221187,0.12337551896427935,0.8888888888888888,0.7811507936507938
1,token-permuted-pca,3,16,0.20671004385424532,0.20129327682481188,0.1316056885906346,0.3633319110346087,0.34619928361952834,0.030263616058907258,0.12570386164959318,0.8908730158730159,0.7817460317460319
2,gaussian-random,0,1,0.20688369990381344,0.20714876891199055,0.18285630436342,0.11613962603899919,0.11727061993253485,0.041877421178811096,0.1856269308579477,0.7956349206349206,0.7640873015873016
2,gaussian-random,0,2,0.20688369990381344,0.20714876891199055,0.16989856495897868,0.1787725904072205,0.17982343872310458,0.038688378950276554,0.1720746096080631,0.8234126984126984,0.7613095238095238
2,gaussian-random,0,4,0.20688369990381344,0.20714876891199055,0.14770682783473993,0.2860393162756981,0.2869529053416928,0.03383409745167497,0.14925391437561183,0.8551587301587301,0.765873015873016
2,gaussian-random,0,8,0.20688369990381344,0.20714876891199055,0.12353191245380504,0.4028919991703609,0.4036560627290575,0.028357791667338844,0.12456100754524195,0.9067460317460317,0.7807539682539683
2,gaussian-random,0,16,0.20688369990381344,0.20714876891199055,0.0984484226110883,0.524136398097772,0.5247453164787322,0.022766267744738576,0.10084730527992287,0.9444444444444444,0.8200396825396825
2,gaussian-random,0,32,0.20688369990381344,0.20714876891199055,0.07562523429527572,0.6344553276529944,0.6349230811629591,0.017443455918663035,0.07854821608436487,0.9722222222222222,0.8837301587301589
2,gaussian-random,1,1,0.20688369990381344,0.20714876891199055,0.1875523917455776,0.09344046035150932,0.0946005002556336,0.042927285950753596,0.18586763218596336,0.7956349206349206,0.7672619047619047
2,gaussian-random,1,2,0.20688369990381344,0.20714876891199055,0.16997835791737403,0.1783869004836912,0.17943824233108896,0.038992572420428195,0.17165943371329337,0.8174603174603174,0.7674603174603175
2,gaussian-random,1,4,0.20688369990381344,0.20714876891199055,0.14900496465256663,0.2797645985554029,0.2806862167939167,0.034374685260354323,0.15244795785080217,0.8630952380952381,0.7630952380952382
2,gaussian-random,1,8,0.20688369990381344,0.20714876891199055,0.12338947340017922,0.4035804973637519,0.4043436799153626,0.02861353566901545,0.1271817477219928,0.8948412698412699,0.7793650793650794
2,gaussian-random,1,16,0.20688369990381344,0.20714876891199055,0.0971653458880445,0.5303383208381345,0.5309393031955393,0.022527549690908272,0.10033915044607564,0.9424603174603174,0.813888888888889
2,gaussian-random,1,32,0.20688369990381344,0.20714876891199055,0.07905468797302337,0.6178786051787633,0.6183675703783177,0.017515656915385407,0.07816741935927773,0.9682539682539683,0.8809523809523809
2,gaussian-random,2,1,0.20688369990381344,0.20714876891199055,0.18407620703383823,0.11024306352109481,0.11138160269711739,0.042415783779396074,0.18697513750910083,0.7956349206349206,0.7630952380952382
2,gaussian-random,2,2,0.20688369990381344,0.20714876891199055,0.1705254294400721,0.17574255719829746,0.17679728276578988,0.03923846888457925,0.17251672303208324,0.8154761904761905,0.7615079365079366
2,gaussian-random,2,4,0.20688369990381344,0.20714876891199055,0.15050746904278184,0.2725020428735693,0.2734329543289412,0.03476681033826664,0.15479679960418802,0.8531746031746031,0.7666666666666666
2,gaussian-random,2,8,0.20688369990381344,0.20714876891199055,0.1260796421335328,0.3905772074254711,0.3913570290774978,0.02891072967975732,0.12809264510878604,0.9047619047619048,0.7783730158730159
2,gaussian-random,2,16,0.20688369990381344,0.20714876891199055,0.09898346028982649,0.5215502220046967,0.522162449674607,0.02281606207723014,0.10108822928923453,0.9384920634920635,0.8206349206349207
2,gaussian-random,2,32,0.20688369990381344,0.20714876891199055,0.07500268060069805,0.6374645240994381,0.6379284270206609,0.017363192512804295,0.07786405847936628,0.9742063492063492,0.8811507936507937
2,gaussian-random,3,1,0.20688369990381344,0.20714876891199055,0.18490711173395805,0.1062267746568385,0.10737045310407867,0.0424187493549696,0.1837050428550424,0.7857142857142857,0.7650793650793651
2,gaussian-random,3,2,0.20688369990381344,0.20714876891199055,0.17268829127363955,0.16528807560031256,0.16635617879530784,0.03953097091603007,0.17138904577132474,0.8095238095238095,0.7613095238095238
2,gaussian-random,3,4,0.20688369990381344,0.20714876891199055,0.1544751393366651,0.2533237784876947,0.25427923058381496,0.035510857314095416,0.15509071361855864,0.8373015873015873,0.7625000000000001
2,gaussian-random,3,8,0.20688369990381344,0.20714876891199055,0.12262840867286033,0.407259205389917,0.4080176806411031,0.02821851686546847,0.12558477775149482,0.8968253968253969,0.777579365079365
2,gaussian-random,3,16,0.20688369990381344,0.20714876891199055,0.09749891976601709,0.5287259469385586,0.5293289925008409,0.022530940105239962,0.10020211969659197,0.9444444444444444,0.8182539682539683
2,gaussian-random,3,32,0.20688369990381344,0.20714876891199055,0.07484256438950358,0.6382384671953365,0.6387013797735805,0.01729932178713973,0.07769932616707607,0.9702380952380952,0.876984126984127
2,identity,,0,0.20688369990381344,0.20714876891199055,0.20688369990381344,0.0,0.001279606968312308,0.04776320985448323,0.20661873656823754,0.7400793650793651,0.7742063492063493
2,learned-residual-pca,,1,0.20688369990381344,0.20714876891199055,0.18721325453197216,0.09507972537704368,0.09623766766621822,0.042509713098692926,0.1854010043109141,0.7916666666666666,0.7696428571428571
2,learned-residual-pca,,2,0.20688369990381344,0.20714876891199055,0.16625572622712567,0.19638073804546685,0.19740905485293392,0.03793112353129632,0.16751505846138337,0.8134920634920635,0.7720238095238096
2,learned-residual-pca,,4,0.20688369990381344,0.20714876891199055,0.15027201009044416,0.2736401651734274,0.27456962027957366,0.03456715311385511,0.15183945246614325,0.8571428571428571,0.7746031746031746
2,learned-residual-pca,,8,0.20688369990381344,0.20714876891199055,0.11762920007821603,0.4314235479503439,0.4321511023404049,0.026970971194656558,0.12111271317289964,0.8888888888888888,0.7900793650793652
2,learned-residual-pca,,16,0.20688369990381344,0.20714876891199055,0.0933393434874628,0.5488318145370606,0.5494091324910598,0.021452561297105863,0.09732488864708508,0.9285714285714286,0.8293650793650794
2,learned-residual-pca,,32,0.20688369990381344,0.20714876891199055,0.0739355985640492,0.6426224076695065,0.6430797105269712,0.016359074758227628,0.07486050235829037,0.9623015873015873,0.8819444444444445
2,sign-randomized-pca,0,16,0.20688369990381344,0.20714876891199055,0.106047439773129,0.4874055335319617,0.4880614529831725,0.02407110265082903,0.10228056549661318,0.9305555555555556,0.8232142857142857
2,sign-randomized-pca,1,16,0.20688369990381344,0.20714876891199055,0.10413583615377323,0.49664552498727954,0.497289620881037,0.023703812970060446,0.10102900193033917,0.9325396825396826,0.8234126984126985
2,sign-randomized-pca,2,16,0.20688369990381344,0.20714876891199055,0.1061658983691966,0.48683294808360267,0.4874896002191432,0.024259693755364478,0.1029455301397287,0.9265873015873016,0.8186507936507937
