document,chunk,positions,baseline_js,corrected_js,js_reduction,baseline_tv,corrected_tv
server-docs,17,63,0.11159625820933826,0.11085155359395439,0.0007447046153838677,0.2775806212531669,0.27461099639416686
server-docs,18,63,0.06063809023711771,0.06073661205092711,-9.852181380939906e-05,0.17425879277288914,0.1725104387317385
server-docs,19,63,0.03750099506532212,0.03655038938842832,0.0009506056768937982,0.11657787897875385,0.1124120724224855
server-docs,20,63,0.034688936742318294,0.03383419087474486,0.0008547458675734337,0.10962207863728206,0.10777349125534769
server-docs,21,63,0.04802296516145506,0.04642074766923629,0.0016022174922187687,0.15132078386488415,0.1478899217077664
server-docs,22,63,0.04228327415388314,0.04143438551257113,0.0008488886413120095,0.14969975949220715,0.14664137842399733
server-docs,23,63,0.0764045002611561,0.07450319299962194,0.0019013072615341603,0.19628473046043562,0.18967296372330378
server-docs,24,63,0.0408762837538407,0.03881629561591479,0.0020599881379259055,0.12507800929366597,0.1201135322806381
server-docs,25,63,0.050895758708643296,0.049567279317194506,0.0013284793914487905,0.16246327403045835,0.1604744763601394
server-docs,26,63,0.07800503971336024,0.07702197506654239,0.000983064646817855,0.2156361107610994,0.21259479091635772
server-docs,27,63,0.052146536505056754,0.05130309026156153,0.0008434462434952217,0.15191409491475613,0.15086732319896184
server-docs,28,63,0.04312607850731602,0.04253631462490866,0.0005897638824073625,0.1493586426866906,0.14755666046033775
server-docs,29,63,0.024849047440858113,0.023941279418529974,0.0009077680223281391,0.08968982532147378,0.08825722076590099
server-docs,30,63,0.06892015839306016,0.06666722006741024,0.0022529383256499197,0.19776794633695058,0.19305135002211918
server-docs,31,63,0.07826640151509469,0.07662638777586085,0.0016400137392338365,0.19941820878358113,0.19475701016684374
gpl3,0,63,0.13396927970091974,0.13390599826853428,6.328143238545914e-05,0.23932598472114594,0.23777173270308782
gpl3,1,63,0.24182734252618893,0.24256757513753005,-0.000740232611341124,0.405450450522559,0.4034999247108187
gpl3,2,63,0.1778493725384275,0.1750909620304666,0.0027584105079609123,0.3413969398668361,0.333741061862499
gpl3,3,63,0.2507263303157829,0.2480030190717015,0.0027233112440814,0.444219198521404,0.43713077296695063
gpl3,4,63,0.25462930655432126,0.25245258185480324,0.002176724699518018,0.4554564512319981,0.4477567614780532
gpl3,5,63,0.27128545336780097,0.27063236727807966,0.0006530860897213109,0.4628516080833617,0.4584732562421806
gpl3,6,63,0.15412864443062554,0.15452216817657388,-0.0003935237459483376,0.25180875781982665,0.2512295906032835
gpl3,7,63,0.1889772218215974,0.18768639139838458,0.0012908304232128187,0.3244212588502301,0.3198610398371423
gpl3,8,63,0.22675981530032696,0.22552691555271545,0.00123289974761151,0.38128414324351717,0.3765163058562884
gpl3,9,63,0.18257754287194639,0.18187288890799713,0.0007046539639492533,0.3552760266004101,0.3529203784252916
gpl3,10,63,0.2401584961141149,0.23834841035395152,0.0018100857601633935,0.4173187282350328,0.41147465504232855
gpl3,11,63,0.22616430584134328,0.2253817851684751,0.0007825206728681866,0.4109336672912514,0.4078276583717929
gpl3,12,63,0.2160235738293046,0.21567325836180576,0.00035031546749883513,0.3874444868415594,0.3837909408445869
gpl3,13,63,0.2487029725360492,0.24792118979588387,0.0007817827401653266,0.4092300915647121,0.4057832282805254
gpl3,14,63,0.2524074134786451,0.2547764004695983,-0.0023689869909532257,0.4408574522369438,0.4387937631044123
gpl3,15,63,0.23260112779421938,0.23181642288903867,0.0007847049051807053,0.4025144019415454,0.39860170523798655
gpl3,16,63,0.19875239982594928,0.19812264624938725,0.000629753576562031,0.35758206999254605,0.3546404577791691
gpl3,17,63,0.21529047576976673,0.21492905546689317,0.00036142030287356075,0.37614846217726905,0.37400587429366416
gpl3,18,63,0.19394916934626444,0.19162646658895982,0.0023227027573046177,0.34969198751071146,0.34331856330945376
gpl3,19,63,0.23075973113170928,0.23088536541243748,-0.00012563428072820404,0.42427399695392637,0.4212903288740014
gpl3,20,63,0.21010557066885724,0.20719589675140995,0.0029096739174472863,0.3861789999322759,0.3797749981047615
gpl3,21,63,0.18696885026754842,0.1863932339178901,0.0005756163496583311,0.32848410592192695,0.32565734434932
gpl3,22,63,0.1937083261797116,0.19367117366738737,3.715251232422334e-05,0.35812459058231777,0.35475005954504013
gpl3,23,63,0.19958543419719688,0.19946340164760984,0.00012203254958703669,0.34544084191558855,0.3415071955098519
gpl3,24,63,0.1918995357118547,0.19131117041355797,0.000588365298296728,0.35651063386883053,0.35238090136812794
gpl3,25,63,0.23901197089931914,0.23753945175410499,0.0014725191452141517,0.4184806266474345,0.41395180441793944
gpl3,26,63,0.15283124645551047,0.150746505108795,0.002084741346715463,0.341126135890446,0.33701869508340243
gpl3,27,63,0.25394945182201883,0.2536496889910528,0.00029976283096605494,0.4483745984496578,0.4437911871170241
gpl3,28,63,0.23748773218147337,0.2358306062644318,0.001657125917041563,0.44272788894909715,0.43910776188094464
gpl3,29,63,0.2714598422855257,0.26916467685193296,0.0022951654335927607,0.4746339249587248,0.46878256867565804
gpl3,30,63,0.1662597400136292,0.16393849425136098,0.0023212457622682203,0.3002607607179218,0.293785496245301
gpl3,31,63,0.23887558971783,0.23799029416922066,0.0008852955486093328,0.4313948257929749,0.4277516720550401
